V1,StartDate,EndDate,Status,IPAddress,Progress,Duration,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Age,CoronaA1,CoronaA2,CoronaA3,CoronaA4,CoronaA5,CoronaA6,CoronaA7,CoronaB1,CoronaB2,CoronaB3,CoronaB5,CoronaB6,CoronaC,CoronaD,CoronaE1,CoronaE2,CoronaE3,CoronaE4,CoronaE5,CoronaE6,CoronaF1,CoronaF2,CoronaF3,CoronaF4,CoronaG1,CoronaG2,CoronaG3,Aggress1,Aggress2,Aggress3,SDO1,SDO2,SDO3,r_sdo_3,VSA1,VSA2,VSA3,GCB1,GCB2,GCB3,SpamCheck1,AuthTrust1,AuthTrust2,AuthTrust3,AuthTrust4,Party,StrenPartyID,Lean,PartyID_1,PartyID_2,PartyID_3,PolAttitude_44,PolAttitude_45,PolAttitude_47,PolAttitude_48,FeelThermIn_1,Efficacy1,Efficacy2,Efficacy3,FeelThermOut_1,Hope,Sadness,Anger,PissedOff,Fear,Scared,Contempt,Disrespect,Disgust,Disappointment,Hostility,Hatred,TriatsOut_4,TriatsOut_5,TriatsOut_7,TriatsOut_9,TriatsOut_11,TriatsOut_12,TrustOut_1,SocDisOut1_1,SocDisOut2_1,SocDisOut3_1,Intolerance1,Intolerance2,Intolerance3,Intolerance4,ThreatOut1,ThreatOut2,ThreatOut3,PolConTheory1,PolConTheory2,PolConTheory3,LegitGnrl1,LegitGnrl2,LegitGnrl3,LegitGnrl4,LegitGnrl5,LegitGnrl6,LegitGnrl7,MetaPercepIn1,MetaPercepIn2,SpamCheck2,MetaPercepOut1,MetaPercepOut2,RiotLegit1,RiotLegit2,RiotLegit3,BanLegit1,BanLegit2,BanLegit3,PolPartic1,PolPartic2,PolPartic3,NationalNews,CNN,Fox,MSNBC,TalkRadio,SocialMedia,Parler,Telegram,AmericID1_125,AmericID2_4,AmericID3_4,Gender,Educ,Income,Ethnic,Religious,Ideolgy,Debriefing,workerId,assignmentId,hitId,OUTGROUP,OUT1,INGROUP,IN1,tID,IDS,duplicateID,naCount,FilteredOut,duplicateIP,SpamCheck1F,SpamCheck2F,SpamCheckFail,longstring,longstring_s,efficacy_avg,aggressiv_avg,sdo_avg,vsa_avg,legit_physical_viol,partyID_avg,binar_legit_viol,pol_camp,sex,ZAge,ZEduc,ZReligious,ZFeelThermOut_1,Zefficacy_avg,Zaggressiv_avg,Zsdo_avg,Zvsa_avg,ZpartyID_avg,pol_camp_mc,Zlegit_physical_viol,soc_dis_mean
94,1/16/21 10:46,1/16/21 10:55,0,97.100.5.150,100,558,1,1/16/21 10:55,R_2UaVfWA76KIC04s,NA,NA,NA,NA,28.30889893,-81.3707962,anonymous,EN,37,3,2,3,4,3,4,3,3,2,3,4,3,5,3,4,5,4,3,4,4,1,2,1,2,2,1,2,5,4,5,5,4,5,2,5,4,5,5,4,3,6,5,6,5,6,2,6, ,84,100,87,86,100,88,100,84,5,4,5,83,92,88,89,90,91,90,90,88,89,88,91,92,80,97,85,95,86,92,86,90,99,88,56,55,56,57,5,4,5,5,4,5,5,4,5,6,5,4,5,5,4,6,5,4,5,5,4,5,5,4,5,4,5,5,4,5,6,5,4,5,4,81,97,87,11,22,15,35,98,7,very interesting,A4KPUC47PHM4P,3LWJHTCVCD03I72W48WRBYD22V3QFJ,3TCFMTM8HE1SDP8A5VM31UGJVC8215,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,2,-2.005345138,4.666666667,4.666666667,3.666666667,4.666666667,4.666666667,90.33333333,1,2,0,-0.393709451,0.293136252,1.120514298,2.423643397,-0.308580132,2.660730339,-1.09389343,1.073045487,1.299055961,0.5509,4.188748594,92.33333333
97,1/16/21 10:37,1/16/21 10:56,0,100.36.156.211,100,1142,1,1/16/21 10:56,R_uxCaQbO1XrAqxnb,NA,NA,NA,NA,38.81730652,-77.29049683,anonymous,EN,58,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,3,2,4,4,4,2,2,3,2,1,1,1,2,1,1,5,1,2,5,3,3,5,4,3,5,6,3,3,5,4,2,2, ,56,56,24,60,61,60,51,71,5,5,6,41,92,90,89,89,89,89,88,88,87,90,87,87,46,56,54,61,37,43,43,100,100,100,51,51,51,51,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,6,6,6,1,1,1,4,4,3,1,6,1,5,3,3,1,1,1,1,1,81,77,51,11,23,17,37,94,5, ,A3K5YBCBVBM3RY,379J5II41PU0LWMNHS4PCUT8GO1LE7,32TZXEA1OLX2G3NX995RU9DHFQ4413,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,11,0.794879688,5.333333333,1.333333333,3.666666667,3.666666667,1,45.33333333,0,2,0,1.090149393,1.392841345,-0.68221046,0.609939674,0.369967298,-0.384180143,-1.09389343,0.353419099,-0.430142347,0.5509,-0.307025236,100
105,1/16/21 10:43,1/16/21 10:57,0,173.77.230.48,100,811,1,1/16/21 10:57,R_3sBS4S30Inv6pUF,NA,NA,NA,NA,40.84700012,-73.86160278,anonymous,EN,32,3,2,3,4,3,2,3,3,2,3,2,3,5,1,3,4,2,3,4,3,3,4,3,5,3,4,3,4,5,3,4,5,3,4,3,5,4,4,5,3,6,4,3,5,4,2,4, ,73,79,64,83,69,72,75,73,3,5,4,68,92,87,88,89,88,89,88,87,88,87,88,87,73,81,70,76,72,82,72,71,73,65,54,56,55,54,4,3,5,4,3,5,4,3,5,4,3,5,4,5,4,6,4,5,5,4,3,3,5,4,3,5,4,3,5,4,5,3,4,5,4,71,63,75,10,22,15,36,97,6,Very interesting survey.,AX9DKJZE40514,34S6N1K2ZWXC56DP7TCVXXQL84SLHM,3ECKRY5B1Q9TJ67K29GNG47CXNHZI1,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,2,-2.005345138,4,4,4.333333333,4,4,72,1,2,1,-0.747009176,0.293136252,0.669833109,1.775892067,-0.987127562,2.051748242,-0.493343511,0.593294561,0.594567761,0.5509,3.37133517,69.66666667
107,1/16/21 10:46,1/16/21 10:57,0,72.95.253.108,100,639,1,1/16/21 10:57,R_2E6wFZvF5aY1yn6,NA,NA,NA,NA,40.54570007,-80.05079651,anonymous,EN,23,2,2,3,1,1,1,2,2,3,4,2,2,5,3,1,3,5,5,5,5,5,4,5,5,5,3,3,1,4,1,5,4,4,3,3,1,4,6,6,6,6,1,1,1,4,2,3, ,54,55,78,82,53,49,85,75,2,4,4,0,87,90,93,93,92,93,93,93,93,93,93,93,0,19,0,100,87,88,14,43,49,9,55,54,54,54,5,5,6,6,6,6,5,4,6,4,4,4,4,6,6,6,2,2,6,6,6,2,1,1,1,5,3,1,1,2,1,5,4,2,1,78,52,71,11,21,14,37,94,5,the events that took place at the capitol was staged.,A2JQHU5Z78LXYS,30MVJZJNHNRDVA766WCQ41F5L2I9JL,3L21G7IH479IEA1HYGTYAYHOAR31YL,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,7,-0.449664679,3.333333333,2,4,2.666666667,4,62.33333333,1,2,0,-1.382948681,-0.80656884,-0.68221046,-1.160580627,-1.665674992,0.224801953,-0.79361847,-0.36620729,0.223110347,0.5509,3.37133517,33.66666667
112,1/16/21 10:51,1/16/21 10:58,0,172.118.222.175,100,373,1,1/16/21 10:58,R_2uPM532yonVHLtl,NA,NA,NA,NA,34.09640503,-117.8582001,anonymous,EN,21,2,2,1,2,1,2,1,2,2,1,1,2,4,3,2,4,2,4,4,4,4,5,3,4,5,5,5,3,2,2,6,5,4,3,5,5,5,5,5,4,6,4,5,5,5,2,4, ,66,71,62,57,64,60,65,64,5,5,5,34,89,89,88,88,89,89,89,90,89,89,90,89,60,66,56,43,59,57,65,63,60,66,53,53,54,54,4,4,5,4,5,5,2,3,2,3,3,3,3,3,3,6,3,3,4,3,3,2,2,2,2,5,5,2,2,4,2,2,3,2,1,82,71,68,10,21,18,37,98,5,quick and easy!,A1KC342L9WAQ2,3B4YI393VAAOZSMV2WLVDXBI99KSSV,335VBRURDJD2XANL2SWXI17RQRM9EN,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,6,-0.760800771,5,2.333333333,4.666666667,5,3,66.33333333,1,2,1,-1.524268571,-0.80656884,1.120514298,0.30765572,0.030693583,0.529293001,-0.193068552,1.31292095,0.376816863,0.5509,2.145215035,63
114,1/16/21 10:44,1/16/21 10:58,0,97.95.203.216,100,853,1,1/16/21 10:58,R_2yrZ4QiqNyUYqNv,NA,NA,NA,NA,34.78430176,-82.3030014,anonymous,EN,36,2,1,1,1,1,2,1,1,1,1,1,1,2,3,4,4,3,4,4,4,2,2,4,2,2,2,2,2,2,2,5,5,1,6,5,2,4,6,5,4,6,5,4,4,5,2,8, ,25,40,70,28,64,67,79,90,6,6,6,10,88,92,90,90,91,88,92,91,90,92,89,88,5,25,60,95,95,95,10,25,50,50,56,56,54,56,6,6,6,5,5,4,1,1,4,1,1,1,1,6,6,6,6,6,4,4,2,1,1,1,1,4,3,3,1,4,2,2,5,1,1,95,90,95,10,21,16,37,95,5,Thank you!,A2NBVTY6FLBEAF,31Q0U3WYDQT2MA391A80M5SDWVS711,3UOMW19E6DJ4ZP1V3BDLGX2MJJQC56,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,7,-0.449664679,6,2,5.333333333,3.666666667,1,45,0,2,1,-0.464369396,-0.80656884,-0.23152927,-0.728746407,1.048514729,0.224801953,0.407481366,0.353419099,-0.442951223,0.5509,-0.307025236,41.66666667
115,1/16/21 10:50,1/16/21 10:58,0,67.10.107.95,100,489,1,1/16/21 10:58,R_2VdLNEHS1W1fzKF,NA,NA,NA,NA,31.853302,-106.4381027,anonymous,EN,37,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,3,3,4,1,1,4,2,1,1,1,2,5,1,4,3,1,6,4,4,5,2,1,1,6,2,1,3,5,2,8, ,0,38,79,20,61,85,88,61,5,4,3,30,91,92,87,87,89,90,88,87,91,93,87,87,77,75,10,100,19,100,34,100,100,100,52,51,51,51,1,2,3,2,2,1,1,1,1,1,1,1,1,6,6,6,6,6,3,1,1,4,5,5,1,5,1,3,1,2,3,1,1,1,1,100,100,100,10,21,15,35,98,5, ,A2EMTZRRIGWDE2,3CFVK00FWMZW8HT8BALR061VZQFL6O,3S8A4GJRD3GWH279ZBIVYV4B0LH6VF,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,12,1.10601578,4,2.666666667,4.333333333,4.333333333,1,39,0,2,1,-0.393709451,-0.80656884,1.120514298,0.134922032,-0.987127562,0.83378405,-0.493343511,0.833170024,-0.673510998,0.5509,-0.307025236,100
118,1/16/21 10:49,1/16/21 10:59,0,50.127.6.22,100,570,1,1/16/21 10:59,R_2uBRXiA9cM5gN4Y,NA,NA,NA,NA,41.19540405,-85.11769867,anonymous,EN,28,2,3,3,3,2,3,3,1,3,3,3,2,5,1,1,2,3,5,5,5,4,2,1,1,4,5,5,3,5,4,4,1,1,6,4,1,3,5,6,4,6,5,2,2,4,2,8, ,43,38,62,59,57,59,66,34,2,2,2,4,88,90,92,91,91,91,90,90,89,93,89,88,33,68,26,92,86,94,7,36,62,76,52,52,51,51,4,4,5,6,4,6,4,2,2,1,1,1,1,5,5,6,5,5,5,1,1,1,1,1,1,5,4,4,1,4,1,1,6,3,5,89,89,91,10,22,17,35,98,5, ,A2OQ270EA63W0U,3IAS3U3I0GUWD7OVXVKUWQOE7RZB2A,3G5RUKN2ECG6RG0YVRZG8O104JN9NC,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,6,-0.760800771,2,4,3.666666667,2.666666667,1,47.66666667,0,2,1,-1.029648956,0.293136252,1.120514298,-0.987846939,-3.022769853,2.051748242,-1.09389343,-0.36620729,-0.340480212,0.5509,-0.307025236,58
127,1/16/21 10:28,1/16/21 11:01,0,47.156.91.43,100,2017,1,1/16/21 11:01,R_3DqMDIq8k6O8oKv,NA,NA,NA,NA,33.83079529,-118.1125031,anonymous,EN,50,1,1,1,1,1,1,1,1,1,2,1,2,5,4,4,4,3,4,1,3,4,4,3,4,4,5,5,1,2,1,5,4,4,3,3,3,4,2,1,1,6,5,3,4,3,2,1, ,0,0,0,0,0,0,0,3,1,1,1,75,93,87,87,87,87,87,87,87,87,87,87,87,75,91,69,43,26,38,78,79,86,75,51,51,51,51,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,6,5,5,1,1,1,6,6,6,1,6,1,5,6,1,3,1,5,1,1,97,97,97,10,23,17,37,93,4, ,AL5MR5NR0VYFI,36WLNQG780OO8N0BQFFVYRX34UMBE9,3G5RUKN2ECG6RG0YVRZG8O104JN9NC,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,13,1.417151872,1,1.333333333,4,3.333333333,1,0,0,2,1,0.524869834,1.392841345,-1.132891649,2.078176021,-4.040590998,-0.384180143,-0.79361847,0.113543636,-2.172149531,0.5509,-0.307025236,80
129,1/16/21 10:45,1/16/21 11:02,0,73.174.109.52,100,1006,1,1/16/21 11:02,R_26bvgn5DLm74lr5,NA,NA,NA,NA,40.6421051,-79.72730255,anonymous,EN,49,3,2,4,3,2,3,4,4,3,4,3,4,5,2,4,3,4,5,4,3,4,3,4,5,4,3,4,5,4,5,5,4,5,2,5,4,5,5,4,3,6,6,3,6,5,2,6, ,84,91,86,93,91,100,96,98,6,5,4,89,93,92,90,93,92,93,91,93,92,93,91,93,98,100,89,100,81,92,84,93,94,85,57,56,55,54,6,4,5,6,5,4,6,5,4,6,4,5,6,6,5,6,6,5,6,5,4,6,5,4,6,5,4,6,5,4,6,4,6,5,4,78,83,80,10,22,15,36,98,6,good survey,A2BJNS3JJYV667,3ZQIG0FLQFUXY1K8GW01L9YAEQ9VWH,3MDKGGG61Q0H4A3KUGIGXDGQ3016TZ,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,2,-2.005345138,5,4.666666667,3.666666667,4.666666667,5,87,1,2,1,0.454209889,0.293136252,1.120514298,2.682743928,0.030693583,2.660730339,-1.09389343,1.073045487,1.170967197,0.5509,4.597455306,90.66666667
130,1/16/21 10:44,1/16/21 11:02,0,72.228.60.74,100,1119,1,1/16/21 11:02,R_1puhwpQ4wMePtpP,NA,NA,NA,NA,42.46170044,-75.05339813,anonymous,EN,56,3,3,3,3,3,3,3,3,3,3,3,3,7,1,4,4,2,5,5,5,1,1,5,3,1,1,1,1,6,6,6,3,1,6,4,1,5,6,6,6,6,5,1,1,5,2,4, ,25,35,40,25,38,62,46,50,1,1,1,0,87,93,91,93,93,93,87,93,93,93,90,87,0,0,0,100,100,100,0,23,24,27,57,57,57,57,6,6,6,6,6,6,1,1,1,1,1,1,1,6,6,6,1,1,1,1,1,1,1,1,1,6,6,1,1,1,1,6,6,1,1,100,100,100,11,21,14,35,97,5, ,A1DCC43NTK4OKT,386PBUZZXGB8WC8FVTFG9A60LWYJLR,3I7KR83SNAQ5JAFVYE70GWKWAOI9K7,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,12,1.10601578,1,4.333333333,5,3.333333333,1,33.33333333,0,2,0,0.948829503,-0.80656884,0.669833109,-1.160580627,-4.040590998,2.35623929,0.107206407,0.113543636,-0.891261896,0.5509,-0.307025236,24.66666667
132,1/16/21 10:56,1/16/21 11:02,0,209.217.204.28,100,368,1,1/16/21 11:02,R_WkxayciNJgmdxSx,NA,NA,NA,NA,43.04100037,-76.14890289,anonymous,EN,28,4,4,4,3,1,4,3,2,4,2,3,2,7,2,3,2,2,4,5,3,3,3,3,3,3,3,3,2,4,5,4,2,3,4,5,3,5,4,4,2,6,4,4,4,4,2,4, ,70,65,50,66,77,67,60,50,4,4,2,20,88,89,92,92,88,88,90,89,92,91,90,90,11,27,10,90,87,96,41,79,80,27,55,57,54,54,5,5,5,4,5,4,2,2,2,2,2,2,2,5,5,6,4,4,1,1,1,1,1,1,1,5,2,5,1,4,1,4,5,1,1,76,69,51,11,23,17,35,98,5,n/a,A10Z5MXZ8NBFGU,3RYC5T2D747FLL6QVQHWSI1B0NURPQ,3EQPA8A3749PEHRQKR1NS5MCA26ZJD,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,8,-0.138528587,3.333333333,3.666666667,3.333333333,4.333333333,2,61.66666667,1,2,0,-1.029648956,1.392841345,1.120514298,-0.296912187,-1.665674992,1.747257194,-1.394168389,0.833170024,0.197492594,0.5509,0.9190949,62
133,1/16/21 10:32,1/16/21 11:02,0,73.65.66.170,100,1836,1,1/16/21 11:02,R_0JsejModfH2PKlX,NA,NA,NA,NA,44.30560303,-94.4693985,anonymous,EN,30,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,2,5,1,1,3,3,2,3,5,5,5,1,1,1,5,2,6,1,6,6,6,4,1,1,6,3,3,5,6,2,6, ,84,93,96,91,61,100,100,98,6,6,6,30,87,88,91,92,87,87,91,91,92,91,92,89,13,18,24,90,95,89,23,21,62,15,55,52,52,54,6,5,6,4,5,3,1,1,3,1,1,1,1,4,4,6,6,5,1,1,1,1,1,1,1,4,2,1,2,1,1,2,3,1,3,95,83,88,11,21,14,35,99,7, ,A1G5EPLJEGL381,3M23Y66PO3LJCUOYVJISCSFQRKL6SL,35O6H0UNLSTR7371D3U731FH93ZJ5R,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,7,-0.449664679,6,1,2.666666667,6,1,91,0,2,0,-0.888329066,-0.80656884,1.571195488,0.134922032,1.048514729,-0.688671191,-1.994718307,2.032547338,1.324673713,0.5509,-0.307025236,32.66666667
134,1/16/21 10:55,1/16/21 11:03,0,99.107.255.51,100,448,1,1/16/21 11:03,R_3GdMOjPHOWZz3nx,NA,NA,NA,NA,29.77380371,-95.40599823,anonymous,EN,35,2,1,2,2,1,1,1,1,1,2,1,1,4,1,3,4,2,4,2,2,4,4,2,2,4,3,2,2,1,1,4,4,1,6,5,3,3,4,2,2,6,1,3,2,1,2,8, ,20,20,20,0,29,20,20,25,6,4,4,30,91,90,92,92,92,92,90,90,91,91,90,90,51,75,51,52,60,75,51,100,100,100,51,51,51,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,4,1,1,1,6,6,6,1,4,1,4,4,1,4,1,4,1,1,51,51,51,10,22,17,35,93,5, ,A15QM0DTL65EOL,37U1UTWH9W0UFT7999FL6W6LBDUR86,3ECKRY5B1Q9TJ67K29GNG47CXNHZI1,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,15,2.039424055,4.666666667,1.333333333,4.666666667,3.666666667,1,20,0,2,1,-0.535029341,0.293136252,-1.132891649,0.134922032,-0.308580132,-0.384180143,-0.193068552,0.353419099,-1.40361695,0.5509,-0.307025236,100
137,1/16/21 10:45,1/16/21 11:03,0,64.145.93.132,100,1040,1,1/16/21 11:03,R_2e8aJkdXh6u0YdM,NA,NA,NA,NA,37.75100708,-97.8219986,anonymous,EN,31,2,1,1,1,1,1,1,1,1,1,1,1,2,4,3,4,1,4,3,4,4,4,3,4,5,5,5,1,1,1,5,6,1,6,2,1,1,1,2,1,6,4,5,4,4,2,3, ,44,55,62,42,60,41,65,85,5,5,5,64,91,89,88,88,88,88,87,88,88,90,88,88,32,56,37,34,45,62,65,54,69,56,54,52,52,52,3,4,2,6,1,2,2,2,2,1,2,2,1,2,1,6,5,5,5,4,5,4,5,4,2,2,3,4,3,2,2,1,5,2,2,61,66,59,10,22,15,35,93,5, ,AIHUIAQ4922K3,3XC1O3LBOT02AF4K7NTKBGT9JYPTL6,3X7837UUADBNQ77FIM4CV7TH5YAJ67,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,11,0.794879688,5,1,5.666666667,1.333333333,1.666666667,53.66666667,1,2,1,-0.817669121,0.293136252,-1.132891649,1.603158379,0.030693583,-0.688671191,0.707756325,-1.325709141,-0.109920438,0.5509,0.510388188,59.66666667
146,1/16/21 10:47,1/16/21 11:04,0,75.100.76.10,100,1026,1,1/16/21 11:04,R_1lgCXXE49yC8QcB,NA,NA,NA,NA,36.07739258,-83.9434967,anonymous,EN,50,2,2,2,2,1,2,2,2,1,1,1,1,2,3,4,4,4,4,2,3,3,3,3,3,4,4,4,1,1,1,3,3,3,4,2,4,4,4,4,2,6,4,3,3,3,2,2, ,38,43,42,51,51,51,51,58,4,4,4,54,91,87,87,87,90,90,88,88,87,87,87,87,52,52,54,61,51,51,54,70,65,70,53,53,53,53,3,3,3,4,4,4,1,1,1,1,1,1,1,3,3,6,3,3,1,1,1,5,5,5,1,5,1,5,1,4,1,1,1,1,1,76,80,77,10,21,16,35,94,4, ,A22J1U3RTB7TG4,3RKNTXVS3NC1XBYQVV3MUU169NA4A4,3QI9WAYOGQOGPAQ55GDQN8K41HN6SA,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,7,-0.449664679,4,1,3.333333333,3.333333333,1,41,0,2,1,0.524869834,-0.80656884,-0.68221046,1.17132416,-0.987127562,-0.688671191,-1.394168389,0.113543636,-0.59665774,0.5509,-0.307025236,68.33333333
153,1/16/21 10:52,1/16/21 11:06,0,174.45.97.69,100,831,1,1/16/21 11:06,R_1OwTyj6e9YUgyaE,NA,NA,NA,NA,45.668396,-111.2422028,anonymous,EN,53,2,1,1,2,1,1,1,1,1,1,1,1,4,3,5,5,3,5,1,5,1,1,3,1,1,1,1,1,1,1,6,6,1,6,6,1,6,6,1,6,1,6,4,6,6,2,6, ,100,100,100,100,100,100,100,100,6,6,6,0,87,87,87,87,87,87,87,87,87,87,87,87,0,50,0,100,50,100,0,100,100,100,51,51,51,51,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,6,6,6,1,1,1,1,1,1,1,6,3,6,3,6,3,6,3,1,1,100,100,100,11,21,15,35,99,7,No comments.,A1FNZWSR0C6I3G,34FNN24DCNNKPC0TP60C28PRCA8Y5D,3G5RUKN2ECG6RG0YVRZG8O104JN9NC,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,1,0,1,12,1.10601578,6,1,6,4.333333333,1,100,0,2,0,0.736849668,-0.80656884,1.571195488,-1.160580627,1.048514729,-0.688671191,1.008031285,0.833170024,1.670513375,0.5509,-0.307025236,100
157,1/16/21 10:58,1/16/21 11:06,0,74.51.0.136,100,474,1,1/16/21 11:06,R_1FwyzTUTdficNH6,NA,NA,NA,NA,35.63600159,-86.68409729,anonymous,EN,30,2,3,3,2,2,2,2,3,3,2,2,2,6,3,5,4,4,4,4,4,3,3,3,2,4,4,4,6,6,5,5,5,5,2,6,3,2,6,6,6,6,5,2,2,4,2,6, ,91,90,87,89,98,100,100,99,6,6,6,0,87,92,92,92,90,90,90,91,91,93,91,89,0,79,7,0,0,0,5,11,2,4,53,53,53,53,6,6,6,6,6,6,5,1,1,1,1,1,1,1,1,6,5,6,5,5,1,1,1,1,1,6,5,5,2,6,1,1,5,6,1,100,100,99,11,21,14,35,99,7,none,A2IJEKMVEHQ90W,32M8BPYGAU0WF9A82KX0KHMSC0OGI7,3FW4EL5A3L1Z2AQ6OZMH6DQONIM22M,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,8,-0.138528587,6,5.666666667,4,3.666666667,1,89.33333333,0,2,0,-0.888329066,-0.80656884,1.571195488,-1.160580627,1.048514729,3.574203483,-0.79361847,0.353419099,1.260629332,0.5509,-0.307025236,5.666666667
159,1/16/21 10:58,1/16/21 11:07,0,173.23.161.201,100,536,1,1/16/21 11:07,R_sbOMolGgQw9voD7,NA,NA,NA,NA,38.56500244,-75.0951004,anonymous,EN,56,3,3,3,3,2,2,3,2,2,3,2,2,6,3,4,3,3,5,4,3,2,2,4,1,1,1,1,1,1,1,4,2,2,5,2,3,5,4,2,2,6,4,3,4,5,2,4, ,24,60,40,21,72,58,59,79,5,5,5,40,88,90,92,92,91,91,90,89,91,92,87,88,35,65,0,100,59,80,25,35,74,76,53,52,52,52,3,4,4,4,4,1,1,1,1,1,1,1,1,5,5,6,2,2,3,1,1,1,1,1,1,6,2,6,2,5,1,1,6,3,1,60,76,60,11,22,17,35,96,6, ,A2RTJ6BDY0DZVZ,3TU5ZICBREFU3SS9WUQL16WGFRQ8QK,32W3UF2EZOYM36XVP6UBB5W8JNVC41,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,8,-0.138528587,5,1,3.666666667,3.333333333,1,41.33333333,0,2,0,0.948829503,0.293136252,0.219151919,0.566756252,0.030693583,-0.688671191,-1.09389343,0.113543636,-0.583848863,0.5509,-0.307025236,61.66666667
164,1/16/21 11:02,1/16/21 11:09,0,68.179.240.85,100,391,1,1/16/21 11:09,R_1Cjq6AIqIRX4drS,NA,NA,NA,NA,35.60270691,-92.27420044,anonymous,EN,50,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,1,4,1,3,1,1,5,2,1,1,1,1,1,1,6,4,2,5,2,2,1,4,1,1,6,1,2,5,6,2,2, ,49,70,0,0,57,40,1,75,4,5,4,81,90,87,87,87,87,87,87,87,87,87,87,87,94,99,93,50,0,1,49,100,100,100,51,51,51,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,5,5,1,1,1,4,3,4,1,6,1,5,3,3,1,1,1,1,1,71,68,0,11,21,17,35,95,5, ,A3RKG5PZN97RD5,3ZSANO2JCGLFVNH9WCLW6YS3KJNFSW,3INZSNUD803X549L6XLDCJP6QFL9DU,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,15,2.039424055,4.333333333,1,5,1.666666667,1,39.66666667,0,2,0,0.524869834,-0.80656884,-0.23152927,2.337276553,-0.647853847,-0.688671191,0.107206407,-1.085833678,-0.647893245,0.5509,-0.307025236,100
166,1/16/21 11:01,1/16/21 11:10,0,47.213.87.85,100,519,1,1/16/21 11:10,R_293LWRRUCkQUzKM,NA,NA,NA,NA,38.31820679,-81.52929688,anonymous,EN,44,1,1,2,1,1,1,1,1,1,2,1,1,4,3,4,3,5,5,3,3,5,5,2,4,5,5,5,2,6,1,4,3,4,3,4,1,2,4,5,3,6,6,4,5,6,2,5, ,56,72,54,59,56,56,60,98,5,4,4,1,87,93,93,93,89,87,93,92,93,93,93,93,1,61,28,79,60,96,10,100,93,95,51,51,51,51,2,2,2,1,1,1,2,1,3,2,1,1,1,6,6,6,6,6,1,1,1,1,1,1,1,4,1,1,2,5,1,1,2,1,1,100,93,80,10,21,14,35,93,5, ,A1YG56R57AYCOG,30OG32W0SVPQ9WP8T5K4PMXXLJ4NEE,34OWYT6U3WUEDFP7YBMO3G5JIKT9IW,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,7,-0.449664679,4.333333333,3,3.333333333,2.333333333,1,60.66666667,0,2,1,0.100910164,-0.80656884,-1.132891649,-1.117397205,-0.647853847,1.138275098,-1.394168389,-0.606082752,0.159065965,0.5509,-0.307025236,96
